src/components/stitch/StitchOrderSuccessNew-states.tsx	1	0	0
src/components/stitch/StitchOrderSuccessNew-summary.tsx	6	0	1
src/components/stitch/StitchOrderSuccessNew-tracking.tsx	2	0	0
src/components/stitch/StitchPOSNew-add-on-chip.tsx	4	0	0
src/components/stitch/StitchPOSNew-cart-sidebar.tsx	31	0	0
src/components/stitch/StitchPOSNew-customer-lookup.tsx	28	0	0
src/components/stitch/StitchPOSNew-footer.tsx	14	0	0
src/components/stitch/StitchPOSNew-header.tsx	10	0	0
src/components/stitch/StitchPOSNew-live-clock.tsx	1	0	0
src/components/stitch/StitchPOSNew-menu-item-card.tsx	13	0	1
src/components/stitch/StitchPOSNew-menu-section.tsx	13	0	0
src/components/stitch/StitchPOSNew-styles.ts	12	0	0
src/components/stitch/StitchPOSNew.tsx	14	0	0
src/components/stitch/StitchPromotionsNew-glass-card.tsx	4	2	0
src/components/stitch/StitchReferralNew1-form.tsx	4	0	0
src/components/stitch/StitchReferralNew1-friends.tsx	5	0	0
src/components/stitch/StitchReferralNew1-layout.tsx	2	0	1
src/components/stitch/StitchReferralNew1-progress.tsx	0	0	1
src/components/stitch/StitchReferralNew1-rewards.tsx	3	0	0
src/components/stitch/StitchReferralNew1-states.tsx	9	0	0
src/components/stitch/StitchReferralNew1.tsx	2	0	0
src/components/stitch/StitchReferralNew2-empty.tsx	8	0	0
src/components/stitch/StitchReferralNew2-footer.tsx	4	0	0
src/components/stitch/StitchReferralNew2-form.tsx	10	0	0
src/components/stitch/StitchReferralNew2-header.tsx	10	0	0
src/components/stitch/StitchReferralNew2-hero.tsx	3	0	0
src/components/stitch/StitchReferralNew2-rewards-table.tsx	13	0	0
src/components/stitch/StitchReferralNew2-rewards.tsx	14	0	0
src/components/stitch/StitchReferralNew2-skeleton.tsx	19	0	0
src/components/stitch/StitchReferralNew2-steps.tsx	16	0	0
src/components/stitch/StitchReferralNew2.tsx	2	0	0
src/components/stitch/StitchReservationNew-form.tsx	6	0	0
src/components/stitch/StitchReviewsNew.tsx	6	0	0
src/components/stitch/StitchSubscriptionsNewPricingCard.tsx	2	0	0
src/components/stitch/StitchTrackOrderNew-constants.ts	2	0	0
src/components/stitch/StitchTrackOrderNew-order-timeline.tsx	1	0	0
src/components/stitch/StitchTrackOrderNew-timeline-step.tsx	1	0	0
src/components/stitch/StitchTrackOrderNew.tsx	1	0	0
src/components/stitch/loyalty-referral-block.tsx	1	0	0
src/components/stitch/stitch-about-cta-section.tsx	5	0	0
src/components/stitch/stitch-about-empty.tsx	4	0	0
src/components/stitch/stitch-about-error.tsx	4	0	0
src/components/stitch/stitch-about-footer.tsx	21	0	0
src/components/stitch/stitch-about-header-nav.tsx	5	0	0
src/components/stitch/stitch-about-hero-section.tsx	5	0	0
src/components/stitch/stitch-about-skeleton.tsx	12	0	0
src/components/stitch/stitch-about-story-section.tsx	5	0	0
src/components/stitch/stitch-about-team-section.tsx	8	0	0
src/components/stitch/stitch-about-timeline-section.tsx	8	0	0
src/components/stitch/stitch-about-values-section.tsx	4	0	0
src/components/stitch/stitch-about-zones-section.tsx	4	0	0
src/components/stitch/stitch-container-new1-bento-section.tsx	3	0	0
src/components/stitch/stitch-container-new1-detail-card.tsx	3	0	0
src/components/stitch/stitch-container-new1-empty.tsx	2	0	0
src/components/stitch/stitch-container-new1-error.tsx	1	0	0
src/components/stitch/stitch-container-new1-evening-menu.tsx	1	0	0
src/components/stitch/stitch-container-new1-footer.tsx	5	0	0
src/components/stitch/stitch-container-new1-hero-section.tsx	3	0	0
src/components/stitch/stitch-container-new1-lounge-section.tsx	4	0	0
src/components/stitch/stitch-container-new1-menu-card.tsx	3	0	0
src/components/stitch/stitch-container-new1-site-header.tsx	1	0	0
src/components/stitch/stitch-container-new1-skeleton.tsx	16	0	0
src/components/stitch/stitch-cta-and-nav.tsx	1	0	0
src/components/stitch/stitch-kds-action-button.tsx	4	0	1
src/components/stitch/stitch-kds-empty-state.tsx	4	0	0
src/components/stitch/stitch-kds-error-state.tsx	1	0	0
src/components/stitch/stitch-kds-header.tsx	7	0	0
src/components/stitch/stitch-kds-loading-state.tsx	6	0	0
src/components/stitch/stitch-kds-order-card.tsx	11	0	0
src/components/stitch/stitch-kds-sidebar.tsx	7	0	0
src/components/stitch/stitch-kds-utils.ts	5	0	0
src/components/stitch/stitch-order-mgmt-default.tsx	23	0	0
src/components/stitch/stitch-order-success-default.ts	2	0	0
src/components/stitch/stitch-reviews-new-card.tsx	4	0	0
src/components/stitch/stitch-reviews-new-footer.tsx	3	0	0
src/components/stitch/stitch-reviews-new-nav.tsx	3	0	0
src/components/stitch/stitch-reviews-new-rating.tsx	3	0	0
src/components/stitch/stitch-reviews-new-states.tsx	13	0	0
src/components/stitch/stitch-reviews-new-styles.ts	8	0	0
src/components/stitch/stitch-selection-controls.tsx	4	0	0
